,ID,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,num_label
454,qf3n0FsFJkfsUbOFngrrxDd5x7m1,0.3408147394657135,0.04284422844648361,1858.6093352224195,1733.1530755292652,3529.5474708686443,0.2588933395127119,-447.8755798339844,57.2734489440918,-4.366813659667969,2.7319154739379883,-3.974470376968384,-13.13101291656494,-14.219587326049805,-13.59071159362793,-9.712652206420898,-3.5806806087493896,-3.513094663619995,1.7403167486190796,3.687510013580322,-6.293868541717528,-3.430354356765747,-0.3714414536952973,-6.98185920715332,-5.488286018371582,1.2890393733978271,-2.4061472415924072,1
455,gM6ePm1Ew2d0nCVAHMf2ANaKI8D2,0.24258463084697726,0.04222529381513596,1679.188811541321,1198.4386003971447,3048.1886340725805,0.1499293454781106,-438.3371276855469,28.05193519592285,-11.976978302001953,6.1936774253845215,-20.655010223388672,7.804859638214111,-12.896166801452635,0.8551558852195741,-9.857889175415039,-2.350816249847412,1.8256924152374268,-4.68430233001709,1.5003194808959959,-3.962315082550049,-2.446139335632324,-6.500770568847656,0.2841343283653259,-4.671408176422119,-1.6101504564285278,-2.314984083175659,1
456,6cJV1rxhkYemRcp3DAl4sGdgEbf1,0.24660903215408325,0.04129642248153687,1516.5973474252567,1208.1765072304804,2882.3317251632457,0.09346431902985076,-422.7910461425781,36.2279052734375,-15.508563041687012,15.039385795593262,-17.289356231689453,13.518293380737305,-17.334562301635742,-10.063957214355467,-15.302312850952148,-11.570474624633787,-4.092204570770264,-8.646673202514647,-1.318878412246704,-8.941840171813965,2.5695979595184326,-1.6263666152954102,-1.8111495971679688,-4.4375953674316415,-3.314308881759644,-6.799342632293701,1
457,FtDju4lrx4PqJCMCo9zctj7IFnV2,0.394260972738266,0.03863527998328209,1632.5398626744918,1547.7336237380403,3205.2401928191493,0.09569273603723404,-325.691650390625,121.24211120605469,-9.438824653625488,40.249183654785156,-28.91671371459961,-7.6288628578186035,-6.979382038116455,-3.871958017349243,-3.981709480285645,-6.275967121124268,-3.87227463722229,-6.06029224395752,-0.3937675654888153,-9.755023002624512,-3.0146045684814453,-2.59625506401062,-5.44489049911499,-6.8509864807128915,-4.185244083404541,-6.746400833129883,1
458,IxdOYraXjNXf620JP1hexb3YDJ93,0.4882139265537262,0.039328783750534065,2268.207814357759,2359.227551556477,4707.082134744395,0.12620080035665762,-404.4220886230469,47.01112365722656,-0.5566717982292175,0.18581323325634005,-1.4839693307876587,-7.777318000793457,-5.012914657592773,-7.2559165954589835,-9.606664657592773,-2.4289982318878174,-2.5748653411865234,-8.727293968200684,-7.118584156036378,1.2472696304321291,-7.097768306732178,-3.53516697883606,-3.1950397491455083,-7.434257984161378,-9.826977729797363,-1.1429603099822998,1
459,vus9YM3VqCXq3QckSGoeHJs6pBN2,0.4627955555915833,0.027651039883494374,2500.7203084481944,2406.27575453507,5109.296398628048,0.2193046330574913,-406.5221252441406,56.56152725219727,-9.854602813720703,12.740397453308105,1.6933023929595947,5.585970878601074,-2.79952335357666,-0.3635725975036621,-7.875649929046631,1.062281847000122,3.903222799301148,4.565869331359863,-2.229913711547852,-5.046518325805664,-5.879373550415039,-3.9667253494262695,-6.256827831268311,-7.576046943664551,-4.080483913421632,-1.61326003074646,1
460,I6Mjl4neEPMnMH16WVW6oTG860L2,0.39684054255485535,0.033512916415929794,2233.1597243469896,2087.277516622023,4354.3531995591275,0.2770286971602697,-468.7975769042969,40.74433135986328,-14.734668731689453,2.2452874183654785,-7.934841632843018,6.3126139640808105,-8.025012969970701,-8.732270240783691,-10.141522407531738,1.9947930574417116,-2.398056507110596,-5.451762199401856,0.5518656373023987,-2.249480724334717,-1.401381015777588,-3.3780558109283447,0.5534043312072754,-1.8795380592346191,-3.133242130279541,-0.9116644859313964,1
461,f78ZFmqneaOWttg3xhtcmO4XZOu2,0.4257274270057678,0.01756162941455841,3293.684400859025,2085.8270274816964,5633.591575468116,0.3006112411437247,-533.0844116210939,30.66693687438965,-17.967327117919922,15.55736255645752,-21.60159111022949,15.219271659851074,-23.020965576171875,-0.04756738990545273,-20.148967742919922,-6.7823243141174325,1.7876344919204712,-12.587898254394533,-2.327613115310669,-8.480610847473145,-1.2931307554244995,-9.65799331665039,0.7628742456436157,-9.166414260864258,-5.108438014984131,-1.7151387929916382,1
462,7sW9NvDUCfWdCR5bPANiS05bqRc2,0.5183409452438354,0.10208995640277864,2927.351452060332,2102.804873710384,5381.364681846218,0.2285841557017544,-244.7905120849609,81.31645965576172,-26.816410064697266,40.22653198242188,-32.32489776611328,21.24144744873047,-32.490264892578125,14.636763572692873,-20.716833114624023,-1.83950674533844,-0.3501758277416229,-15.62024974822998,2.6844584941864014,-11.406681060791016,6.29884672164917,-7.40350341796875,4.732847213745117,-11.638569831848145,-1.954627990722656,-4.301377296447754,1
463,vdaDi7xUoVepm15b98az1F6RN1e2,0.3452203869819641,0.047642607241868966,1485.7251043527258,1468.2760019161053,2693.209355557127,0.09154279199660634,-412.65667724609375,87.67194366455078,-17.8159236907959,22.310016632080078,-6.663233280181885,15.704269409179688,9.637319564819336,-2.2570395469665527,9.020984649658203,3.873367309570313,-5.267650127410889,-7.4198646545410165,5.5047574043273935,-4.072134494781493,-5.047608852386475,-1.88312029838562,-9.303190231323242,-4.272236347198486,-4.897849082946777,-7.674181461334228,1
464,KfOIJCkbgjUKy9vbOXdcaGMO46C2,0.2950481474399567,0.03364604339003563,2256.5688072093303,1661.867178641537,4017.540007560484,0.1689390120967742,-440.6197509765625,43.69881820678711,-29.35782241821289,-24.29376220703125,-48.3392448425293,22.72913932800293,-16.702425003051758,-30.79612922668457,-4.33380651473999,3.2933664321899414,0.5692588686943054,10.61406135559082,9.159501075744627,3.583986759185791,7.34018087387085,-2.9143362045288086,-1.1740990877151491,-10.133185386657717,-1.0785038471221924,-1.8185180425643919,1
465,dosEoi5rKRVXDZzENH1QpxCfPWu1,0.4684670865535736,0.024162670597434044,2441.47740673619,2334.959873761964,4962.20703125,0.1953192816840278,-454.7380676269531,30.31868553161621,-3.960460662841797,1.923988938331604,-3.3119993209838867,0.4668960571289063,-6.005335330963135,-5.566497802734375,-7.944747924804687,-9.135269165039062,-12.536898612976074,-3.730968475341797,-2.2182047367095947,-2.2064924240112305,-1.838042378425598,-1.8103822469711304,-1.3736042976379397,-4.455442428588867,-3.287726640701294,-3.2643983364105225,1
466,EXFN8iHqxjXW7ApntIPI2qxQiMz2,0.4553356468677521,0.03837359324097634,1995.9232579900772,1701.7004563293592,3738.087158203125,0.19300537109375,-424.5353088378906,60.49195098876953,-24.419050216674805,25.35100746154785,-3.4872055053710938,-7.266066074371338,-12.528341293334961,-12.173457145690918,-6.332465171813965,-8.012293815612793,-8.053658485412598,-6.848288536071777,-1.6572188138961792,-6.88183069229126,-8.85772705078125,-4.922985553741455,-7.531411170959473,-8.273115158081055,2.322457790374756,-0.26430025696754456,1
467,7R6vvnCDQcVBjNyh6TGtlx48eAZ2,0.5028471946716309,0.03127223998308182,3284.9553945076404,2966.394528170217,6899.3993563914855,0.18211929441437008,-403.6680603027344,59.62854385375977,7.265451431274414,4.367298126220703,2.5254361629486084,4.446516513824463,2.862870454788208,-0.3353254795074463,-3.6914763450622563,-2.1877422332763667,-4.948991775512695,-3.246189832687378,-3.5779840946197514,-3.3960540294647217,-6.919654846191406,-7.914346218109131,-5.63175630569458,-5.060220241546631,-8.05482006072998,-1.6316821575164795,1
468,PaLptWlM9gTtp7lUybcAaXGkqhj2,0.3743033409118652,0.08656274527311325,1380.0029550788502,1930.6126819256529,2862.5890395220586,0.04622806153711485,-337.8995666503906,117.7358856201172,22.438209533691406,10.155303955078123,14.30903148651123,15.60979461669922,6.8078060150146475,1.7873203754425049,-0.5956071019172668,-0.8976530432701111,-3.6583068370819087,-5.997343063354492,-9.560104370117188,-6.485730648040772,-3.8516595363616943,-3.3577706813812256,-7.571633815765381,-7.253710746765138,-2.9728572368621826,-3.210016250610352,1
469,sWcxNpUjPcbEfjNw7RouuKrSMyx2,0.5288413166999817,0.03441615030169487,3160.4133319722346,2316.515530829054,5721.176947436285,0.25721834546925565,-353.26947021484375,39.92494583129883,-26.981670379638672,7.3314924240112305,-14.586493492126465,0.1202782467007637,-12.538009643554688,-15.362889289855955,-14.597455978393555,0.4391463100910187,-16.75486946105957,-10.603715896606444,-4.670416355133057,-1.6857528686523438,-6.233799457550049,-4.523467540740967,-7.5274481773376465,-4.654646873474121,-8.36381721496582,-6.260785102844237,1
470,6WQPyHp9AZThZUTD1Z2rOXv3d5R2,0.31401482224464417,0.046883001923561096,1611.8338259693628,1510.8246613149927,3043.6030056706923,0.14747751101501305,-400.9126892089844,49.14027786254883,-20.496381759643555,7.67643404006958,-14.241241455078125,0.8401446342468262,-22.026668548583984,-12.017513275146484,-12.028615951538086,-3.730252742767334,-9.214929580688477,-11.52263641357422,0.7491427063941956,-10.8749418258667,-7.471896648406982,-5.675260543823242,-2.0724194049835205,-4.794395923614502,4.060094356536865,2.364042043685913,1
471,eKGXsbhd2VOFGSoIhMH8SKaa6n12,0.5457472801208496,0.003504282794892788,2025.776023872871,1503.2338391251535,3250.1244329637098,0.21887600806451613,-610.1344604492188,112.68389129638672,-68.08141326904297,-13.109636306762695,11.054250717163086,-39.47011947631836,-9.343692779541016,11.628146171569824,-15.81935214996338,-2.701045274734497,5.742178440093994,-13.740401268005373,-4.7926025390625,1.6003401279449463,-10.317305564880373,-3.5191037654876713,0.9469617009162904,-6.330870151519775,-3.0356018543243413,-2.228142738342285,1
472,yQoN4YK60acISpPHhXR5YQKM9mm2,0.4576519429683685,0.045459460467100136,3023.181441052014,2747.5995465009587,6266.500681751179,0.1805197277908805,-313.6388244628906,56.06412887573242,-10.760552406311037,6.430637836456299,-7.178525924682617,-9.52924919128418,-13.93447208404541,-9.766752243041992,-3.311328887939453,-20.643850326538086,-12.954245567321776,-10.264409065246582,-8.216492652893066,4.237215518951416,-5.927011013031006,-8.733791351318361,-11.858795166015625,-5.495015621185303,-10.415618896484377,-7.653998851776122,1
473,Mx0Ij186LMVXmLB3xX54QCAbyhu1,0.39293786883354187,0.023511653766036037,2441.3638218607925,1944.0011538444917,4617.025080086297,0.19185162787656904,-455.8011779785156,46.97552871704102,-13.202518463134766,18.971477508544922,-12.215693473815918,7.638793468475343,-14.58516788482666,-8.160917282104492,-7.215706825256348,3.9903643131256095,0.25869545340538025,-12.220206260681152,-1.3050695657730105,0.9922628998756408,3.753831148147583,-3.2850921154022217,-0.9118756651878356,-1.2183489799499512,-0.8562909960746765,-1.378213882446289,1
474,4w3GC0eRNVXJ4q4vRLphW9RIiQY2,0.2766791582107544,0.0385395921766758,1144.252719449838,961.6427381661687,2104.0433843085107,0.08564891770094563,-450.68499755859375,52.33782196044922,-17.866851806640625,15.255921363830565,-12.391633987426758,5.2402377128601065,-8.214452743530272,-5.042081832885742,-7.787753582000732,-2.651452779769897,-2.2114686965942383,-7.570476531982423,-3.5907833576202397,-9.591675758361816,-3.641261339187622,-7.481130599975586,-4.315905570983887,-6.411635875701903,-5.329723834991455,-5.519591331481934,1
475,ZwwWzt46hVhcDukhR2G4bCNnZe52,0.3626870810985565,0.09119807928800584,2855.243279744472,1820.9605240688834,4707.642338899958,0.2445289560612416,-322.3557434082031,54.45575332641602,-35.82479858398437,-1.46210777759552,-46.1629638671875,25.95181655883789,-28.96511650085449,-12.562311172485352,-10.938333511352539,-11.077887535095217,2.7454848289489746,-9.452945709228516,0.902505338191986,-9.427907943725586,2.6847445964813232,-7.2010817527771,-0.7904053926467896,-2.4734861850738525,-6.8815507888793945,0.5054690241813661,1
476,f1tDfcVYVlOPYBAWP1ZDMdGER4m2,0.3057084679603577,0.04217270389199257,2611.936460801774,1559.4574638967729,4310.35653173396,0.21928581305309736,-422.4771423339844,26.53738594055176,-19.659536361694336,3.1056733131408687,-26.611745834350586,15.908957481384276,-12.713739395141602,5.945453643798827,-17.429122924804688,1.3591339588165283,-3.382171630859375,-6.607417583465576,1.5743862390518188,-8.419597625732424,-4.556159496307373,-5.474230766296387,3.828179836273194,-8.650128364562987,0.4547615945339203,-3.5950729846954346,1
477,1xhe0J87pIMJlB7TdQDwUTpHMKr1,0.2699517607688904,0.018094543367624283,1530.745553048943,1155.0116755371287,2741.948096431903,0.10351999766791044,-479.5238952636719,43.766056060791016,-21.42972183227539,2.0110578536987305,-8.814919471740723,-0.10487880557775496,-5.340867042541504,-9.574695587158203,-5.663309097290039,-1.618375539779663,1.5430543422698977,-2.611527919769287,-5.087014675140381,-6.398801803588867,-2.1958358287811284,-1.6485540866851809,-3.917137861251831,-4.852055072784424,-2.850616931915283,-1.2458800077438354,1
478,aEaq97TkfwcyyekUUhL4A3Tsnu33,0.36815765500068665,0.055025629699230194,2878.8891221469676,1873.115806123375,5010.668024027123,0.2436492727987421,-362.879638671875,39.49244689941406,-47.114158630371094,-0.477000504732132,-19.269506454467773,5.488690376281738,-18.086252212524414,1.9812920093536377,-12.805941581726074,1.937328219413757,-11.395915985107422,-5.167473793029785,5.7372169494628915,-21.22620391845703,3.419005870819092,-11.894465446472168,-5.902748107910156,0.5792089700698853,-1.752402424812317,-5.764185428619385,1
479,HN3yAvicf4RTVGb6l0PjM41iBAn2,0.5096425414085388,0.04470531269907952,2672.010659555983,2095.3262309693973,5073.996426196809,0.4084513057771868,-425.5680847167969,48.57641220092773,-27.061641693115234,16.948236465454098,-7.456418514251709,6.304413318634032,-11.262232780456545,-15.068364143371582,-6.250621795654298,-5.434457302093506,-2.3775198459625244,-14.809556007385256,-5.61391019821167,-0.9928178191184998,-2.019683837890625,-1.530680775642395,-7.7147536277771,-6.439047813415527,-2.976595640182495,-7.102896690368652,1
480,p5ZEeEq5AgbI7KMhSP9HTCXTDQ62,0.4541600346565247,0.03434673324227333,1980.0826474211544,1938.508303208816,3974.649299172794,0.1999798943014706,-437.3559875488281,65.80002593994139,-17.361858367919922,-4.393177509307861,-9.187191009521484,-5.139599800109863,-19.19495391845703,-0.13529716432094574,-9.972053527832033,-15.852191925048828,-4.598884105682373,-4.655579566955566,1.2215962409973145,-4.2664127349853525,-6.785244464874268,-4.058517932891847,0.5153406262397766,-8.701231002807617,-2.6225857734680176,-1.0345414876937866,1
481,wGREdkmvqncUfRgcia9679biMIC3,0.315500944852829,0.035197161138057716,2296.8485493154503,1437.6088333175173,3877.5449257197347,0.18534694881889766,-452.4408874511719,21.74312400817871,-13.96367359161377,9.587689399719238,-23.19076728820801,13.22307300567627,-17.991079330444336,-2.350848197937012,-9.50554084777832,-0.07375960797071457,-0.3333447575569153,-8.741440773010254,1.8524534702301023,-5.314062118530273,2.62746262550354,-5.939200878143311,-3.114706754684448,-6.47804594039917,-2.603363275527954,-2.9405298233032227,1
482,mNcNjQMsv8aZXFGuguWbLdmkOQk2,0.315500944852829,0.035197161138057716,2296.8485493154503,1437.6088333175173,3877.5449257197347,0.18534694881889766,-452.4408874511719,21.74312400817871,-13.96367359161377,9.587689399719238,-23.19076728820801,13.22307300567627,-17.991079330444336,-2.350848197937012,-9.50554084777832,-0.07375960797071457,-0.3333447575569153,-8.741440773010254,1.8524534702301023,-5.314062118530273,2.62746262550354,-5.939200878143311,-3.114706754684448,-6.47804594039917,-2.603363275527954,-2.9405298233032227,1
483,tkr2LeHuJyNXW3uM4NUZBmp1qIb2,0.42913487553596497,0.05961175262928009,1689.4788907112907,1522.942893577827,3184.415735065608,0.1663609288674033,-406.0377197265625,90.24934387207031,-29.78462791442871,8.544038772583008,-6.529508590698242,-14.522415161132812,-22.019346237182614,-11.856725692749025,-19.064537048339844,-6.132384300231934,3.877179384231568,-8.037721633911133,-5.878446102142334,-3.428459644317627,2.6064989566802983,-5.611666679382324,-5.439665794372559,-6.423556327819824,-8.902219772338867,-3.913041353225708,1
484,HTYeSgQx0TcOekPlmxF7AwDgMJq1,0.6190087199211121,0.015280212275683882,2447.838475169582,2372.3470688027837,5491.373083726415,0.3197173496462264,-552.576904296875,25.155704498291016,-8.321355819702147,1.3795228004455566,4.391508102416991,2.8566803932189937,1.1869899034500122,-2.9057233333587646,-6.141380310058594,-0.7745224237442017,-0.9781805276870728,-2.823225259780884,0.7281522154808044,0.4960871338844299,-1.5036208629608154,-2.5884432792663574,-1.5174818038940432,0.240889236330986,-0.0069434973411262035,-2.040158748626709,1
485,RrdJGUs5gtbagFUqPyOzF19r9Sv1,0.5659809708595276,0.055669687688350684,2040.1126493468023,2257.661993425289,4393.876357660061,0.10063357469512196,-307.4447937011719,90.55868530273438,-8.220407485961914,10.623065948486328,0.6210656762123108,3.946245670318604,-1.286402463912964,4.856537818908691,0.025551103055477142,7.328128337860107,2.5564608573913574,4.0325212478637695,1.3380131721496582,-1.3381576538085938,-4.9319419860839835,5.804501056671143,2.86690616607666,5.6406989097595215,2.500975608825684,1.2709836959838867,1
486,xyM7qnHrkeSfQsGyRCsomcKfMDG3,0.4492549896240233,0.028348002582788467,3026.8139347986103,2107.4269823370514,5387.549669989225,0.3165933309386973,-437.4200134277344,2.762437105178833,-47.28488159179688,8.541964530944824,-17.726831436157227,6.114570140838622,-16.592439651489258,1.9098740816116333,-5.928970813751222,8.956811904907227,-0.8359882831573486,-9.109034538269043,3.6854000091552734,-6.239996910095215,-0.7889572381973267,-6.2468976974487305,-0.7796738147735596,-0.9474763274192809,2.4158525466918945,-0.2530089020729065,1
487,YKJ4AmuaSThm9fM7nAE2rxLs9Bm2,0.5499870777130127,0.04407403990626335,2673.9392700402595,2372.454614260353,5390.900735294118,0.4618588270644796,-459.927734375,25.81380844116211,-13.4893159866333,10.684783935546877,-0.4774695932865143,6.0481276512146,-5.215859889984131,-1.3708101511001587,-12.01280403137207,-0.1136987805366516,-5.153314590454102,-2.5778963565826416,1.3185696601867676,-8.405801773071289,-2.637942314147949,-3.154543161392212,-0.16680972278118136,-3.275964975357056,-0.17221835255622864,-4.0514254570007315,1
488,HmsAhPiHhiQOnvXYXzZ5u5qFqLq1,0.3494177460670471,0.03428759425878525,2425.704423303021,1668.7780636822822,4298.629256120817,0.18640617310531496,-473.1495361328125,27.13888740539551,-24.391319274902344,12.688762664794922,-10.523275375366213,20.19732666015625,-23.69684600830078,-7.254713535308838,-10.761505126953123,2.4521925449371342,-0.0066427397541701785,-6.653655529022218,1.4764978885650637,-2.4755029678344727,-1.5106157064437866,-6.538586616516112,-2.7051749229431152,-5.8405823707580575,0.6831221580505371,-6.341836929321289,1
489,zzh7tK9CrZacOddJTG9YQwCZz4f2,0.4263111650943756,0.09630308300256728,1680.7466848471079,1635.3542704153863,3289.926716432733,0.12379584878177965,-381.0089111328125,92.54071807861328,0.31255042552948,-3.173384428024292,-17.610759735107422,9.473525047302246,-15.03451442718506,-4.9629411697387695,-6.859482765197754,-13.688447952270508,-3.1910994052886963,-5.638551712036133,-0.3222825527191162,-6.827576637268066,-7.4727911949157715,-8.121073722839355,-10.458597183227539,-7.382129669189452,-3.448784589767456,-7.239139080047607,1
490,VXCvsGinvzPFVkLNlvJFw7z9G8j1,0.4522535800933838,0.05364097282290459,1573.9762132498245,1401.176664727933,2991.341911764706,0.15612649356617647,-368.5552062988281,115.18732452392578,-48.3253288269043,12.86542510986328,-6.283313751220702,-6.038497924804688,-1.2842299938201904,-23.39204978942871,-22.193153381347656,-3.770529747009277,-6.393221378326416,-9.285820960998537,-2.6509685516357417,-15.975404739379885,-10.521486282348633,-5.662313938140869,-16.421016693115234,-22.772987365722656,-11.090232849121094,-5.13596248626709,1
491,6FftFl1jWlQHb0N37KW4ajs9dqH3,0.4070173799991608,0.07905498892068863,2209.114321667424,1496.2211480413516,3586.687372194841,0.21265139995805368,-326.0779724121094,61.79789733886719,-61.84097290039063,34.329071044921875,-16.386493682861328,-3.9595775604248047,-27.20182991027832,4.846184253692627,-11.333813667297365,-1.6987091302871704,-2.2254579067230225,-6.628361225128174,4.377526760101318,-6.311751365661621,2.9400975704193115,-4.0457444190978995,-1.5288023948669434,-5.680870532989503,-2.585078239440918,-8.028349876403809,1
492,ZgS6Ls08eFaArY1QATUpB76t7312,0.4500430524349213,0.04988207668066025,2530.5457674823165,2083.377747559011,4836.10409007353,0.2695445065045249,-361.6149597167969,52.76945877075195,-26.029455184936523,15.794044494628904,-17.721206665039062,22.17682647705078,-5.112367153167725,-15.482710838317873,-15.351676940917967,0.5302455425262451,-12.292146682739258,0.6138051748275757,-8.593096733093263,-8.732336044311522,11.236822128295898,-11.863237380981445,-0.10366303473711014,-7.326049327850343,-6.100241184234619,-7.588528633117676,1
493,4aI0r8RKKtcp2MopsUZjtA6ldKx2,0.4616574645042419,0.02410660684108734,1915.3346544525837,2315.728111024357,4279.138979704484,0.13533086362092392,-418.73828125,30.09481239318848,4.1052536964416495,-2.325911045074463,-7.773087024688722,3.664461612701416,-6.730881214141847,-6.438491344451903,-8.682798385620117,-4.433343410491943,-4.247738838195802,-2.48221755027771,-4.760552883148193,-1.9049742221832275,-1.817125916481018,0.44479379057884216,-3.944233655929565,-3.4398114681243896,-3.3450140953063965,-3.8283705711364746,1
494,JhH2YMg1TpWG7RqVv3jOTXFmJZt2,0.2312838435173035,0.03694237396121025,1151.7812319367133,890.9245171755713,1969.9727461427826,0.06622237839958159,-412.4805603027344,48.78395080566406,-20.824522018432614,8.138669967651367,-10.595357894897461,-0.9462517499923706,-10.82796859741211,-8.627650260925293,-4.597400188446045,-3.984001636505127,0.020307820290327072,-6.4060773849487305,-2.5228726863861084,-4.715535640716553,-3.797971487045288,-2.522556781768799,-3.5153424739837646,-1.1563284397125244,-0.6111729741096497,-0.5404065251350403,1
495,ecy0t93dh8TS3yPI4YJZDSuDFAi2,0.5272702574729919,0.03743409737944603,2410.776958468245,1942.5581999656656,4443.4127567591295,0.2395924771769663,-427.0270385742188,54.84408950805664,-30.48417091369629,14.821732521057127,-12.303194999694824,12.882455825805664,-13.578067779541016,-2.679758787155152,-4.545838832855225,1.0971077680587769,2.1370208263397217,-9.27565097808838,1.7000304460525513,-2.5320169925689697,2.7702269554138184,-2.9439408779144287,-0.4050953388214111,-4.066795349121094,-2.9161298274993896,-1.6959837675094604,1
496,EyzoLFEmr5dK0ifWxP8HdCypw4r1,0.3333593010902405,0.06112201139330864,2809.675112747591,1623.290810684071,4385.342584028653,0.2468501554628464,-404.20599365234375,48.959922790527344,-25.41869163513184,9.592287063598633,-18.153980255126953,-19.610685348510746,-6.84543514251709,2.8075053691864014,-12.089797019958494,1.0286561250686646,4.57470703125,-7.798018932342528,-4.547435283660889,-8.401177406311035,-3.0276486873626713,-3.622300863265991,-4.546248912811278,-1.2036046981811523,1.0043739080429075,-2.4002666473388667,1
497,6tVIf27diWR1deIqd3HGXxR6tlC3,0.4357588589191437,0.08815815299749374,2120.565600704672,2133.1210580784405,3993.2296219405603,0.13064084353146854,-323.33807373046875,46.42349243164063,-6.148777484893799,12.569616317749025,8.9834566116333,-1.5359874963760376,-5.259344577789307,-5.487931251525879,-7.735795974731445,7.391348838806152,1.977927327156067,-8.882487297058105,-0.5287244319915771,-3.5237417221069336,-0.5876864790916443,0.8549829125404358,-0.1252770572900772,-4.3770227432250985,-5.234542369842528,-6.093820095062256,1
498,BdJTNoebc9X4fQNSUGhjBVVADvr2,0.3855288028717041,0.07699044793844223,1807.9072867559125,1720.0713322449828,3332.3582949149736,0.16415221952296818,-387.8102111816406,64.80057525634766,-9.340354919433594,11.556382179260256,-16.3143310546875,8.170268058776855,-7.6528072357177725,-4.911709785461426,-10.128961563110352,-3.62608790397644,-3.649609088897705,-3.17012882232666,-1.8196059465408323,-10.440096855163574,1.2014428377151491,-2.7946608066558842,-5.743363857269287,-5.759251594543457,0.09499965608119963,-7.495901584625244,1
499,nY6Af5bvitY4R8Vp4KGFTFUkdio2,0.4152938723564148,0.052469667047262185,3177.9960694802035,2574.190483634483,5930.236135716775,0.21231158515334567,-327.15167236328125,39.40140914916992,-10.08094596862793,-0.486228734254837,-1.2233153581619265,23.698394775390625,-5.409210681915283,0.27842625975608826,5.845332145690918,4.930499076843262,4.432690620422363,-2.6839113235473637,-5.528343200683594,-1.536568522453308,-16.287933349609375,0.6208927035331726,-3.4128172397613525,-5.43272590637207,1.9019954204559328,-2.899399757385254,1
500,kgjTguvo3vZJTO7F1qO9GxEicbA3,0.4152938723564148,0.052469667047262185,3177.9960694802035,2574.190483634483,5930.236135716775,0.21231158515334567,-327.15167236328125,39.40140914916992,-10.08094596862793,-0.486228734254837,-1.2233153581619265,23.698394775390625,-5.409210681915283,0.27842625975608826,5.845332145690918,4.930499076843262,4.432690620422363,-2.6839113235473637,-5.528343200683594,-1.536568522453308,-16.287933349609375,0.6208927035331726,-3.4128172397613525,-5.43272590637207,1.9019954204559328,-2.899399757385254,1
501,C63gG5RK0mWMFKI33VweDdYCk4O2,0.3621517419815064,0.031873639672994614,1687.1484226180842,1608.4441365618493,3021.7009788335754,0.13458204639050386,-456.1129150390625,59.210838317871094,-22.19820785522461,8.00343132019043,-6.270556926727295,-2.395480155944824,-6.82122802734375,-8.983627319335938,-4.51255989074707,0.008917046710848808,-0.06775449216365814,-3.310863971710205,3.8602681159973145,2.0049378871917725,-3.8028876781463614,-2.6286232471466064,0.850824773311615,-0.4329037368297577,-1.907842874526977,-0.6285357475280762,1
502,Mze07Z8CKrheFGZun75Hcgp4TH02,0.4738487601280213,0.035312365740537636,2311.192647172883,2471.3122561319515,5059.52156139097,0.12297447998817035,-384.5445556640625,50.78992080688477,11.510876655578613,-1.8622715473175049,-9.910404205322266,-4.783088207244873,-9.609200477600098,-9.493042945861816,-12.68172550201416,-1.9934717416763303,-3.8885424137115483,-6.6898250579833975,-8.29438304901123,2.2616384029388428,-1.2699081897735596,-6.707662105560303,-5.027266025543213,-2.1699590682983403,-8.878242492675781,-4.844343185424805,1
503,76N4aFIJXScxI1iHeSsihGmRKnv1,0.3651566207408905,0.031690143048763275,1501.0257757180214,1296.090338105517,2634.9794470745583,0.14510444972826084,-449.925537109375,84.09465026855469,-26.55841636657715,-0.4033884704113007,-7.160330295562744,1.9296188354492188,-13.346431732177734,-12.002571105957033,0.2216108590364456,3.663243770599365,0.9050832986831664,-10.332717895507812,-4.438708305358887,-5.714608192443848,-8.380340576171875,-7.000550746917725,-2.98998498916626,-6.361743927001952,-10.562950134277344,-4.227612495422363,1
504,2wrPt2jccQdBHxWGghBMypnXxHE3,0.40855526924133295,0.040153611451387405,2435.974264632917,1858.1192130962106,4422.870982776989,0.1818514737215909,-417.96136474609375,56.76553726196289,-29.35872459411621,13.220109939575195,-23.202899932861328,21.578357696533203,-7.623314380645753,-7.9712162017822275,5.589876174926758,-1.2573223114013672,3.238381147384644,-13.54440212249756,-6.786422252655028,-6.080206871032715,-7.489473819732666,-6.615497589111327,-3.4783916473388667,-1.3576263189315796,-9.145211219787598,-4.3046298027038565,1
505,kbznHTdWBpXO5FWTxPmJHRhgW8J3,0.4259734153747559,0.05828383564949036,2664.9064175946296,2640.6740779813267,5552.754745969347,0.12635910131369427,-350.0803527832031,66.75281524658203,-8.598440170288086,7.239809989929199,-2.3676469326019287,-3.777348518371582,-1.5535567998886108,-16.02223014831543,-8.890604019165039,4.325510025024413,4.113626480102538,2.8888187408447266,2.881433248519897,7.2583985328674325,-0.4340016543865204,4.941835403442383,-2.9262566566467285,0.8097392320632935,0.8065420389175415,-5.249063968658447,1
